ID_Number,country,iso3,year,popul,lifeE,infla,gdpPC,d_popul,d_lifeE,d_infla,d_gdpPC
00892,Finland,FIN,1973, 0004666081.000000, 71.223659, 0010.754472, 004173.544852, 00025458.500000, 0.213780, 0005.136951, 01060.075647
00893,Finland,FIN,1974, 0004690574.000000, 71.134878, 0016.936400, 005298.080088, 00022679.500000, 0.225000, 0003.528463, 01041.278800
00894,Finland,FIN,1975, 0004711440.000000, 71.673659, 0017.811397, 006256.102451, 00017545.000000, 0.339024,-0001.296853, 00721.105683
00895,Finland,FIN,1976, 0004725664.000000, 71.812927, 0014.342693, 006740.291453, 00013731.000000, 0.338293,-0003.009025, 00406.816600
00896,Finland,FIN,1977, 0004738902.000000, 72.350244, 0011.793347, 007069.735651, 00013432.000000, 0.542073,-0003.271671, 00444.602136
00897,Finland,FIN,1978, 0004752528.000000, 72.897073, 0007.799351, 007629.495725, 00012894.000000, 0.402561,-0002.163193, 01131.670652
00898,Finland,FIN,1979, 0004764690.000000, 73.155366, 0007.466962, 009333.076956, 00013503.500000, 0.271463, 0001.897634, 01797.721139
00899,Finland,FIN,1980, 0004779535.000000, 73.440000, 0011.594619, 011224.938004, 00017637.000000, 0.295610, 0001.919398, 00796.009380
00900,Finland,FIN,1981, 0004799964.000000, 73.746585, 0011.305757, 010925.095716, 00023699.000000, 0.429024,-0001.004846,-00144.813472
00901,Finland,FIN,1982, 0004826933.000000, 74.298049, 0009.584928, 010935.311059, 00027911.500000, 0.227195,-0001.469732,-00215.566526
00902,Finland,FIN,1983, 0004855787.000000, 74.200976, 0008.366293, 010493.962664, 00027435.000000, 0.110488,-0001.258636,-00052.546268
00903,Finland,FIN,1984, 0004881803.000000, 74.519024, 0007.067656, 010830.218522, 00023209.500000, 0.010976,-0001.585335, 00450.114720
00904,Finland,FIN,1985, 0004902206.000000, 74.222927, 0005.195622, 011394.192104, 00018175.500000, 0.020488,-0002.067039, 02058.387049
00905,Finland,FIN,1986, 0004918154.000000, 74.560000, 0002.933579, 014946.992620, 00014958.500000, 0.184512,-0000.541297, 03585.417169
00906,Finland,FIN,1987, 0004932123.000000, 74.591951, 0004.113029, 018565.026443, 00014163.500000, 0.008537, 0001.076175, 03548.388770
00907,Finland,FIN,1988, 0004946481.000000, 74.577073, 0005.085929, 022043.770160, 00016124.000000, 0.100122, 0001.239940, 02702.013178
00908,Finland,FIN,1989, 0004964371.000000, 74.792195, 0006.592910, 023969.052799, 00019975.000000, 0.118049, 0000.531818, 03161.217058
00909,Finland,FIN,1990, 0004986431.000000, 74.813171, 0006.149565, 028366.204276, 00024684.500000, 0.217683,-0001.141348, 00759.896127
00910,Finland,FIN,1991, 0005013740.000000, 75.227561, 0004.310213, 025488.845053, 00027780.500000, 0.321098,-0001.615121,-03023.045903
00911,Finland,FIN,1992, 0005041992.000000, 75.455366, 0002.919323, 022320.112470, 00026353.500000, 0.238780,-0001.059780,-03950.083441
00912,Finland,FIN,1993, 0005066447.000000, 75.705122, 0002.190653, 017588.678172, 00023170.500000, 0.470122,-0000.915383,-01020.910686
00913,Finland,FIN,1994, 0005088333.000000, 76.395610, 0001.088557, 020278.291099, 00020671.500000, 0.352195,-0000.699707, 04328.798075
00914,Finland,FIN,1995, 0005107790.000000, 76.409512, 0000.791239, 026246.274321, 00018120.000000, 0.148902,-0000.229681, 02739.193304
00915,Finland,FIN,1996, 0005124573.000000, 76.693415, 0000.629194, 025756.677707, 00016022.500000, 0.234512, 0000.200660,-00781.991744
00916,Finland,FIN,1997, 0005139835.000000, 76.878537, 0001.192559, 024682.290833, 00014462.500000, 0.198659, 0000.385140, 00121.654231
00917,Finland,FIN,1998, 0005153498.000000, 77.090732, 0001.399474, 025999.986169, 00012819.500000, 0.206341,-0000.015164, 00749.061012
00918,Finland,FIN,1999, 0005165474.000000, 77.291220, 0001.162232, 026180.412856, 00011355.500000, 0.187561, 0000.821314,-00832.031831
00919,Finland,FIN,2000, 0005176209.000000, 77.465854, 0003.042101, 024335.922508, 00011267.000000, 0.337317, 0000.708105,-00607.604930
00920,Finland,FIN,2001, 0005188008.000000, 77.965854, 0002.578441, 024965.202997, 00012194.500000, 0.326829,-0000.735440, 01326.733376
00921,Finland,FIN,2002, 0005200598.000000, 78.119512, 0001.571220, 026989.389261, 00012503.000000, 0.201220,-0000.850500, 03977.441361
00922,Finland,FIN,2003, 0005213014.000000, 78.368293, 0000.877440, 032920.085719, 00013787.000000, 0.297561,-0000.692050, 05389.372080
00923,Finland,FIN,2004, 0005228172.000000, 78.714634, 0000.187121, 037768.133420, 00016541.000000, 0.224390,-0000.126783, 03064.892329
00924,Finland,FIN,2005, 0005246096.000000, 78.817073, 0000.623874, 039049.870378, 00019048.000000, 0.250000, 0000.689772, 01722.942678
00925,Finland,FIN,2006, 0005266268.000000, 79.214634, 0001.566664, 041214.018777, 00021312.000000, 0.223171, 0000.943396, 04711.576816
00926,Finland,FIN,2007, 0005288720.000000, 79.263415, 0002.510666, 048473.024009, 00023565.500000, 0.176829, 0001.249645, 06277.726924
00927,Finland,FIN,2008, 0005313399.000000, 79.568293, 0004.065954, 053769.472624, 00025075.500000, 0.228049,-0001.255333,-00497.337239
00928,Finland,FIN,2009, 0005338871.000000, 79.719512,-0000.000001, 047478.349531, 00024976.500000, 0.151220,-0001.440909,-03631.590361
00929,Finland,FIN,2010, 0005363352.000000, 79.870732, 0001.184135, 046506.291902, 00024700.500000, 0.375610, 0001.708404, 01790.987364
00930,Finland,FIN,2011, 0005388272.000000, 80.470732, 0003.416808, 051060.324259, 00025309.500000, 0.378049, 0000.812100, 00522.691091
00931,Finland,FIN,2012, 0005413971.000000, 80.626829, 0002.808336, 047551.674084, 00025350.000000, 0.252439,-0000.969261,-00684.654869
00932,Finland,FIN,2013, 0005438972.000000, 80.975610, 0001.478286, 049691.014520, 00023770.500000, 0.276829,-0000.883570, 01261.050999
00933,Finland,FIN,2014, 0005461512.000000, 81.180488, 0001.041196, 050073.776082, 00020279.500000, 0.252439,-0000.843107,-03565.334422
00934,Finland,FIN,2015, 0005479531.000000, 81.480488,-0000.207929, 042560.345677, 00016895.500000, 0.124390,-0000.342256,-03311.259919
00935,Finland,FIN,2016, 0005495303.000000, 81.429268, 0000.356685, 043451.256244, 00014341.500000, 0.075610, 0000.480972, 01762.335899
00936,Finland,FIN,2017, 0005508214.000000, 81.631707, 0000.754015, 046085.017474, 00010111.000000, 0.152439, 0000.363568, 03101.496730
00937,Finland,FIN,2018, 0005515525.000000, 81.734146, 0001.083821, 049654.249704, 00006696.000000, 0.175610, 0000.135039, 01136.581652
00938,Finland,FIN,2019, 0005521606.000000, 81.982927, 0001.024094, 048358.180777, 00007009.000000, 0.098780,-0000.396633,-00412.782509
00939,Finland,FIN,2020, 0005529543.000000, 81.931707, 0000.290555, 048828.684686, 00009705.500000,-0.048780, 0000.585240, 02370.477181
00940,Finland,FIN,2021, 0005541017.000000, 81.885366, 0002.194574, 053099.135140, 00013281.500000,-0.371951, 0003.416477, 00805.937769
00941,Finland,FIN,2022, 0005556106.000000, 81.187805, 0007.123508, 050440.560225, 00021447.000000,-0.150000, 0002.028034,-00132.421732
00942,Finland,FIN,2023, 0005583911.000000, 81.585366, 0006.250643, 052834.291675, 00031902.500000, 0.574390,-0002.778909, 01354.603484
00943,France,FRA,1961, 0047905982.000000, 70.117073, 0002.400461, 001401.871904, 00488276.000000, 0.223171, 0000.595672, 00123.598466
00944,France,FRA,1962, 0048389516.000000, 70.314634, 0005.331280, 001553.993232, 00485792.500000, 0.198780, 0001.299346, 00160.682289
00945,France,FRA,1963, 0048877567.000000, 70.514634, 0004.999153, 001723.236483, 00505988.000000, 0.174390,-0001.060044, 00168.563692
00946,France,FRA,1964, 0049401492.000000, 70.663415, 0003.211192, 001891.120615, 00500079.000000, 0.148780,-0001.148024, 00150.132681
00947,France,FRA,1965, 0049877725.000000, 70.812195, 0002.703105, 002023.501845, 00455072.500000, 0.148780,-0000.304595, 00140.736391
00948,France,FRA,1966, 0050311637.000000, 70.960976, 0002.602001, 002172.593396, 00422533.000000, 0.174390, 0000.044336, 00152.308005
00949,France,FRA,1967, 0050722791.000000, 71.160976, 0002.791777, 002328.117855, 00400671.500000, 0.174390, 0000.970602, 00172.782430
00950,France,FRA,1968, 0051112980.000000, 71.309756, 0004.543205, 002518.158256, 00406611.500000, 0.148780, 0001.627093, 00200.626696
00951,France,FRA,1969, 0051536014.000000, 71.458537, 0006.045963, 002729.371248, 00447094.500000, 0.174390, 0000.378218, 00157.195441
00952,France,FRA,1970, 0052007169.000000, 71.658537, 0005.299641, 002832.549138, 00481769.500000, 0.224390,-0000.324222, 00203.844026
00953,France,FRA,1971, 0052499553.000000, 71.907317, 0005.397519, 003137.059300, 00477593.500000, 0.224390, 0000.381681, 00488.275161
00954,France,FRA,1972, 0052962356.000000, 72.107317, 0006.063003, 003809.099460, 00446304.000000, 0.224390, 0000.991541, 00884.738127
00955,France,FRA,1973, 0053392161.000000, 72.356098, 0007.380601, 004906.535554, 00392107.500000, 0.248780, 0003.793157, 00725.750399
00956,France,FRA,1974, 0053746571.000000, 72.604878, 0013.649317, 005260.600259, 00305346.000000, 0.248780, 0002.152663, 00855.115836
00957,France,FRA,1975, 0054002853.000000, 72.853659, 0011.685927, 006616.767225, 00242906.000000, 0.248780,-0002.011911, 00765.854822
00958,France,FRA,1976, 0054232383.000000, 73.102439, 0009.625496, 006792.309904, 00241807.000000, 0.248780,-0001.095686, 00420.998508
00959,France,FRA,1977, 0054486467.000000, 73.351220, 0009.494555, 007458.764241, 00250823.500000, 0.250000,-0000.187469, 01187.140108
00960,France,FRA,1978, 0054734030.000000, 73.602439, 0009.250558, 009166.590120, 00246692.000000, 0.250000, 0000.576090, 01801.904466
00961,France,FRA,1979, 0054979851.000000, 73.851220, 0010.646734, 011062.573173, 00270077.000000, 0.224390, 0002.156010, 01699.286909
00962,France,FRA,1980, 0055274184.000000, 74.051220, 0013.562579, 012565.163938, 00311751.000000, 0.224390, 0001.333836,-00053.336437
00963,France,FRA,1981, 0055603353.000000, 74.300000, 0013.314406, 010955.900300, 00266302.500000, 0.224390,-0000.792053,-01102.635936
00964,France,FRA,1982, 0055806789.000000, 74.500000, 0011.978472, 010359.892066, 00252488.500000, 0.250000,-0001.927429,-00546.807903
00965,France,FRA,1983, 0056108330.000000, 74.800000, 0009.459548, 009862.284494, 00288148.000000, 0.250000,-0002.152335,-00523.998901
00966,France,FRA,1984, 0056383085.000000, 75.000000, 0007.673803, 009311.894265, 00278644.500000, 0.250000,-0001.814224,-00102.632554
00967,France,FRA,1985, 0056665619.000000, 75.300000, 0005.831100, 009657.019385, 00286458.500000, 0.300000,-0002.567638, 02059.294098
00968,France,FRA,1986, 0056956002.000000, 75.600000, 0002.538526, 013430.482460, 00300274.000000, 0.250000,-0001.271101, 03259.344831
00969,France,FRA,1987, 0057266167.000000, 75.800000, 0003.288898, 016175.709047, 00321092.000000, 0.250000, 0000.081145, 02059.580794
00970,France,FRA,1988, 0057598186.000000, 76.100000, 0002.700815, 017549.644049, 00338447.500000, 0.274390, 0000.104702, 00685.777748
00971,France,FRA,1989, 0057943062.000000, 76.348780, 0003.498302, 017547.264542, 00331413.000000, 0.250000, 0000.246734, 02018.411707
00972,France,FRA,1990, 0058261012.000000, 76.600000, 0003.194283, 021586.467462, 00305590.000000, 0.250000,-0000.142447, 01976.756647
00973,France,FRA,1991, 0058554242.000000, 76.848780, 0003.213407, 021500.777837, 00292786.000000, 0.250000,-0000.415261, 01014.274697
00974,France,FRA,1992, 0058846584.000000, 77.100000, 0002.363760, 023615.016857, 00274426.000000, 0.225610,-0000.554472, 00369.023613
00975,France,FRA,1993, 0059103094.000000, 77.300000, 0002.104463, 022238.825062, 00239139.500000, 0.274390,-0000.354123,-00127.559173
00976,France,FRA,1994, 0059324863.000000, 77.648780, 0001.655515, 023359.898510, 00219100.000000, 0.225610,-0000.153991, 02276.495068
00977,France,FRA,1995, 0059541294.000000, 77.751220, 0001.796481, 026791.815198, 00214820.500000, 0.152439, 0000.163684, 01698.868319
00978,France,FRA,1996, 0059754504.000000, 77.953659, 0001.982884, 026757.635149, 00213386.000000, 0.276829,-0000.296269,-01311.207194
00979,France,FRA,1997, 0059968066.000000, 78.304878, 0001.203943, 024169.400810, 00218090.000000, 0.325610,-0000.665878,-00944.116035
00980,France,FRA,1998, 0060190684.000000, 78.604878, 0000.651127, 024869.403080, 00266960.000000, 0.225610,-0000.333401, 00203.457208
00981,France,FRA,1999, 0060501986.000000, 78.756098, 0000.537142, 024576.315225, 00363988.500000, 0.225610, 0000.512417,-01264.404564
00982,France,FRA,2000, 0060918661.000000, 79.056098, 0001.675960, 022340.593952, 00431195.500000, 0.201220, 0000.548820,-01122.260196
00983,France,FRA,2001, 0061364377.000000, 79.158537, 0001.634781, 022331.794834, 00446740.500000, 0.102439, 0000.123726, 00901.989375
00984,France,FRA,2002, 0061812142.000000, 79.260976, 0001.923412, 024144.572702, 00442739.000000,-0.021951, 0000.231846, 03573.863688
00985,France,FRA,2003, 0062249855.000000, 79.114634, 0002.098472, 029479.522210, 00447723.000000, 0.451220, 0000.109339, 04750.177760
00986,France,FRA,2004, 0062707588.000000, 80.163415, 0002.142090, 033644.928222, 00465499.500000, 0.524390,-0000.176301, 02608.424811
00987,France,FRA,2005, 0063180854.000000, 80.163415, 0001.745869, 034696.371832, 00457377.000000, 0.324390,-0000.233483, 01393.318834
00988,France,FRA,2006, 0063622342.000000, 80.812195, 0001.675124, 036431.565891, 00418018.000000, 0.474390,-0000.128936, 03394.909476
00989,France,FRA,2007, 0064016890.000000, 81.112195, 0001.487998, 041486.190783, 00376387.000000, 0.201220, 0000.568869, 04516.626124
00990,France,FRA,2008, 0064375116.000000, 81.214634, 0002.812862, 045464.818139, 00344773.000000, 0.151220,-0000.700189, 00120.948817
00991,France,FRA,2009, 0064706436.000000, 81.414634, 0000.087620, 041728.088416, 00325547.500000, 0.224390,-0000.640870,-02384.998484
00992,France,FRA,2010, 0065026211.000000, 81.663415, 0001.531123, 040694.821170, 00317197.000000, 0.350000, 0001.011989, 01100.847835
00993,France,FRA,2011, 0065340830.000000, 82.114634, 0002.111598, 043929.784087, 00315724.000000, 0.152439, 0000.211536, 00084.380136
00994,France,FRA,2012, 0065657659.000000, 81.968293, 0001.954195, 040863.581441, 00328551.000000, 0.052439,-0000.623941,-00630.302288
00995,France,FRA,2013, 0065997932.000000, 82.219512, 0000.863715, 042669.179511, 00327204.000000, 0.375610,-0000.723218, 01142.232244
00996,France,FRA,2014, 0066312067.000000, 82.719512, 0000.507759, 043148.045929, 00275170.000000, 0.051220,-0000.413101,-02983.373569
00997,France,FRA,2015, 0066548272.000000, 82.321951, 0000.037514, 036702.432373, 00206018.500000,-0.073171,-0000.162212,-03061.915108
00998,France,FRA,2016, 0066724104.000000, 82.573171, 0000.183335, 037024.215713, 00184874.000000, 0.126829, 0000.497384, 00992.365134
00999,France,FRA,2017, 0066918020.000000, 82.575610, 0001.032283, 038687.162641, 00217122.000000, 0.051220, 0000.833740, 02196.980468
01000,France,FRA,2018, 0067158348.000000, 82.675610, 0001.850815, 041418.176648, 00232020.500000, 0.125610, 0000.037986, 00860.561108
01001,France,FRA,2019, 0067382061.000000, 82.826829, 0001.108255, 040408.284857, 00221381.000000,-0.250000,-0000.687158,-01124.158024
01002,France,FRA,2020, 0067601110.000000, 82.175610, 0000.476499, 039169.860600, 00230375.000000,-0.251220, 0000.267038, 01658.407547
01003,France,FRA,2021, 0067842811.000000, 82.324390, 0001.642331, 043725.099952, 00291673.500000,-0.023171, 0002.372934, 00909.389520
01004,France,FRA,2022, 0068184457.000000, 82.129268, 0005.222367, 040988.639641, 00264737.500000, 0.253659, 0001.618013, 00487.519233
01005,France,FRA,2023, 0068372286.000000, 82.831707, 0004.878357, 044700.138418, 00183598.000000, 0.425610,-0001.611659, 02557.222222
01006,Greece,GRC,1961, 0008398050.000000, 70.283024, 0002.103579, 000582.563504, 00058254.000000,-0.104854,-0000.976638, 00047.694827
01007,Greece,GRC,1962, 0008448233.000000, 70.224610,-0000.475428, 000608.475515, 00040787.500000, 0.140476, 0000.540542, 00051.497889
01008,Greece,GRC,1963, 0008479625.000000, 70.563976, 0003.184663, 000685.559282, 00031098.000000, 0.116780, 0000.546366, 00082.164993
01009,Greece,GRC,1964, 0008510429.000000, 70.458171, 0000.617303, 000772.805501, 00035354.000000, 0.413854, 0000.018105, 00100.607165
01010,Greece,GRC,1965, 0008550333.000000, 71.391683, 0003.220872, 000886.773611, 00051611.000000, 0.671171, 0002.143056, 00105.376024
01011,Greece,GRC,1966, 0008613651.000000, 71.800512, 0004.903416, 000983.557549, 00066877.500000,-0.042341,-0000.689758, 00083.242638
01012,Greece,GRC,1967, 0008684088.000000, 71.307000, 0001.841357, 001053.258886, 00063557.000000,-0.198390,-0002.382178, 00077.412321
01013,Greece,GRC,1968, 0008740765.000000, 71.403732, 0000.139061, 001138.382190, 00044338.000000, 0.335939, 0000.398781, 00126.192537
01014,Greece,GRC,1969, 0008772764.000000, 71.978878, 0002.638919, 001305.643960, 00026020.500000, 0.638524, 0001.351305, 00167.610879
01015,Greece,GRC,1970, 0008792806.000000, 72.680780, 0002.841671, 001473.603948, 00029136.000000, 0.444146, 0000.325276, 00161.850660
01016,Greece,GRC,1971, 0008831036.000000, 72.867171, 0003.289471, 001629.345279, 00047911.000000,-0.012268, 0000.744765, 00199.825090
01017,Greece,GRC,1972, 0008888628.000000, 72.656244, 0004.331201, 001873.254128, 00049025.000000, 0.019378, 0006.047577, 00419.329338
01018,Greece,GRC,1973, 0008929086.000000, 72.905927, 0015.384624, 002468.003955, 00036697.000000, 0.369061, 0011.114823, 00458.075823
01019,Greece,GRC,1974, 0008962022.000000, 73.394366, 0026.560847, 002789.405774, 00058727.500000, 0.247622,-0000.877931, 00320.687742
01020,Greece,GRC,1975, 0009046541.000000, 73.401171, 0013.628762, 003109.379440, 00113064.000000, 0.142378,-0006.768284, 00276.991210
01021,Greece,GRC,1976, 0009188150.000000, 73.679122, 0013.024279, 003343.388194, 00130969.000000, 0.139585,-0000.629482, 00361.470830
01022,Greece,GRC,1977, 0009308479.000000, 73.680341, 0012.369797, 003832.321100, 00120904.500000, 0.342024,-0000.225927, 00642.975591
01023,Greece,GRC,1978, 0009429959.000000, 74.363171, 0012.572426, 004629.339377, 00119889.500000, 0.456244, 0003.362189, 00897.133845
01024,Greece,GRC,1979, 0009548258.000000, 74.592829, 0019.094175, 005626.588791, 00106273.000000, 0.071695, 0006.051734, 00591.175660
01025,Greece,GRC,1980, 0009642505.000000, 74.506561, 0024.675894, 005811.690696, 00090546.000000, 0.161427, 0002.705946,-00160.575749
01026,Greece,GRC,1981, 0009729350.000000, 74.915683, 0024.506068, 005305.437294, 00073504.000000, 0.348061,-0001.842403,-00155.026848
01027,Greece,GRC,1982, 0009789513.000000, 75.202683, 0020.991089, 005501.637001, 00058638.500000, 0.282366,-0002.163293,-00177.688514
01028,Greece,GRC,1983, 0009846627.000000, 75.480415, 0020.179481, 004950.060265, 00053144.000000, 0.277463,-0001.267138,-00358.281185
01029,Greece,GRC,1984, 0009895801.000000, 75.757610, 0018.456813, 004785.074630, 00043836.500000, 0.307317,-0000.432394,-00101.649954
01030,Greece,GRC,1985, 0009934300.000000, 76.095049, 0019.314693, 004746.760358, 00035706.000000, 0.365305, 0002.279319, 00396.378978
01031,Greece,GRC,1986, 0009967213.000000, 76.488220, 0023.015451, 005577.832587, 00033147.500000,-0.019598,-0001.458915, 00863.408737
01032,Greece,GRC,1987, 0010000595.000000, 76.055854, 0016.396863, 006473.577832, 00034885.000000, 0.229988,-0004.743296, 00957.259731
01033,Greece,GRC,1988, 0010036983.000000, 76.948195, 0013.528858, 007492.352048, 00044451.500000, 0.315976,-0001.370650, 00631.983013
